combination,R2,MSE
"['BattingAvg', 'Triples', 'Walks', 'StolenBases']",0.31789879837944424,1051308.517003401
"['BattingAvg', 'Triples', 'Strikeouts', 'StolenBases']",0.20255830793738125,1215541.750878802
"['BattingAvg', 'HomeRuns', 'RBI', 'Walks']",0.4271666549868828,868218.3619001387
"['BattingAvg', 'HomeRuns', 'RBI', 'Strikeouts']",0.43963888616220503,843636.9229075636
"['BattingAvg', 'HomeRuns', 'RBI', 'StolenBases']",0.42739321769245464,864646.8890521459
"['BattingAvg', 'HomeRuns', 'Walks', 'Strikeouts']",0.42429333011062786,882928.0269482523
"['BattingAvg', 'HomeRuns', 'Walks', 'StolenBases']",0.4059717396031338,910996.9659536064
"['BattingAvg', 'HomeRuns', 'Strikeouts', 'StolenBases']",0.39547963447703544,919707.2571116716
"['BattingAvg', 'RBI', 'Walks', 'Strikeouts']",0.46714264858719245,808551.412014937
"['BattingAvg', 'RBI', 'Walks', 'StolenBases']",0.4365679984479852,855210.3423143709
"['BattingAvg', 'RBI', 'Strikeouts', 'StolenBases']",0.4648395822084222,804536.6687478144
"['BattingAvg', 'Walks', 'Strikeouts', 'StolenBases']",0.324800502031892,1039891.9778006669
"['OnBasePct', 'Runs', 'Hits', 'Doubles']",0.37778258918457447,947547.944670525
"['OnBasePct', 'Runs', 'Hits', 'Triples']",0.40961787197524996,903163.3416407837
"['OnBasePct', 'Runs', 'Hits', 'HomeRuns']",0.4353301786009989,859048.561047736
"['OnBasePct', 'Runs', 'Hits', 'RBI']",0.4358658812265725,857735.3512647629
"['OnBasePct', 'Runs', 'Hits', 'Walks']",0.3949387145943931,925056.565654691
"['OnBasePct', 'Runs', 'Hits', 'Strikeouts']",0.38973595406157935,931280.1309220515
"['OnBasePct', 'Runs', 'Hits', 'StolenBases']",0.39381141921184154,927196.8490679143
"['OnBasePct', 'Runs', 'Doubles', 'Triples']",0.40149831808090725,915095.9261308257
"['OnBasePct', 'Runs', 'Doubles', 'HomeRuns']",0.4225819527697129,878721.7439076386
"['OnBasePct', 'Runs', 'Doubles', 'RBI']",0.4286406366638045,867368.9830261886
"['OnBasePct', 'Runs', 'Doubles', 'Walks']",0.38716142839849027,935118.0807182814
"['OnBasePct', 'Runs', 'Doubles', 'Strikeouts']",0.38550865376820853,935865.1912493894
"['OnBasePct', 'Runs', 'Doubles', 'StolenBases']",0.3856490971995753,938692.1120200965
"['OnBasePct', 'Runs', 'Triples', 'HomeRuns']",0.44214365917533743,853918.5705367697
"['OnBasePct', 'Runs', 'Triples', 'RBI']",0.44276345590853855,847330.4267507124
"['OnBasePct', 'Runs', 'Triples', 'Walks']",0.4094039860111556,909508.5195497423
"['OnBasePct', 'Runs', 'Triples', 'Strikeouts']",0.42201634228995133,887036.858707183
"['OnBasePct', 'Runs', 'Triples', 'StolenBases']",0.41923947600365513,892080.5456355235
"['OnBasePct', 'Runs', 'HomeRuns', 'RBI']",0.43962670768695994,849369.6958572911
"['OnBasePct', 'Runs', 'HomeRuns', 'Walks']",0.4345544532481093,866109.5434179405
"['OnBasePct', 'Runs', 'HomeRuns', 'Strikeouts']",0.47785982802143445,796489.3634482202
"['OnBasePct', 'Runs', 'HomeRuns', 'StolenBases']",0.440621321068845,854520.4997081708
"['OnBasePct', 'Runs', 'RBI', 'Walks']",0.4401151641389543,850857.1746181974
"['OnBasePct', 'Runs', 'RBI', 'Strikeouts']",0.4759605028187671,791820.7263272301
"['OnBasePct', 'Runs', 'RBI', 'StolenBases']",0.44568911227014707,839577.3083757081
"['OnBasePct', 'Runs', 'Walks', 'Strikeouts']",0.4093275081619641,906941.7533644519
"['OnBasePct', 'Runs', 'Walks', 'StolenBases']",0.4104006582898048,905044.8959389934
"['OnBasePct', 'Runs', 'Strikeouts', 'StolenBases']",0.41686900877602684,892991.0602033824
"['OnBasePct', 'Hits', 'Doubles', 'Triples']",0.36375044536086276,958735.0759714352
"['OnBasePct', 'Hits', 'Doubles', 'HomeRuns']",0.42073417582405603,874812.2129600315
"['OnBasePct', 'Hits', 'Doubles', 'RBI']",0.41395371071589304,883627.3691172281
"['OnBasePct', 'Hits', 'Doubles', 'Walks']",0.3780924804253615,943887.768721848
"['OnBasePct', 'Hits', 'Doubles', 'Strikeouts']",0.3523262683964033,973866.4064337637
"['OnBasePct', 'Hits', 'Doubles', 'StolenBases']",0.3549789767946451,970051.7969129359
"['OnBasePct', 'Hits', 'Triples', 'HomeRuns']",0.4341651861759064,856902.2615454063
"['OnBasePct', 'Hits', 'Triples', 'RBI']",0.42189295073683225,873418.952688843
"['OnBasePct', 'Hits', 'Triples', 'Walks']",0.39270865836959346,925502.2049512574
"['OnBasePct', 'Hits', 'Triples', 'Strikeouts']",0.37418243028883974,945249.6714084223
"['OnBasePct', 'Hits', 'Triples', 'StolenBases']",0.37521097053570485,944802.9165793542
"['OnBasePct', 'Hits', 'HomeRuns', 'RBI']",0.4189571454698108,877840.1100034143
"['OnBasePct', 'Hits', 'HomeRuns', 'Walks']",0.43275256790194916,863323.1627754722
"['OnBasePct', 'Hits', 'HomeRuns', 'Strikeouts']",0.4654366354536261,805445.9811956866
"['OnBasePct', 'Hits', 'HomeRuns', 'StolenBases']",0.43701317353129215,852701.9243434003
"['OnBasePct', 'Hits', 'RBI', 'Walks']",0.4296926311823862,865666.5073420968
"['OnBasePct', 'Hits', 'RBI', 'Strikeouts']",0.4467174457637554,831763.473419612
"['OnBasePct', 'Hits', 'RBI', 'StolenBases']",0.4373569441197761,849281.513880535
"['OnBasePct', 'Hits', 'Walks', 'Strikeouts']",0.3938678377205818,921921.9439046461
"['OnBasePct', 'Hits', 'Walks', 'StolenBases']",0.387798510889702,932055.6618627526
"['OnBasePct', 'Hits', 'Strikeouts', 'StolenBases']",0.36458677614614643,958230.8988771264
"['OnBasePct', 'Doubles', 'Triples', 'HomeRuns']",0.38854250308541827,922691.0918826653
"['OnBasePct', 'Doubles', 'Triples', 'RBI']",0.4111462737462537,888599.8933857258
"['OnBasePct', 'Doubles', 'Triples', 'Walks']",0.35861369184704095,975442.0960886006
"['OnBasePct', 'Doubles', 'Triples', 'Strikeouts']",0.3068310204110692,1044361.9494464772
"['OnBasePct', 'Doubles', 'Triples', 'StolenBases']",0.3082430167221205,1041704.9068158111
"['OnBasePct', 'Doubles', 'HomeRuns', 'RBI']",0.40979063192322307,890986.1024123306
"['OnBasePct', 'Doubles', 'HomeRuns', 'Walks']",0.40274371872308945,908397.9169921556
"['OnBasePct', 'Doubles', 'HomeRuns', 'Strikeouts']",0.3990410750459642,905604.3497218346
"['OnBasePct', 'Doubles', 'HomeRuns', 'StolenBases']",0.4036363032916073,902372.3690918846
"['OnBasePct', 'Doubles', 'RBI', 'Walks']",0.4201902630958629,879690.4708236428
"['OnBasePct', 'Doubles', 'RBI', 'Strikeouts']",0.42952530194207705,858605.5102943729
"['OnBasePct', 'Doubles', 'RBI', 'StolenBases']",0.426551172360696,865623.4836069068
"['OnBasePct', 'Doubles', 'Walks', 'Strikeouts']",0.3632676473885419,966975.8465009246
"['OnBasePct', 'Doubles', 'Walks', 'StolenBases']",0.3604793713609914,972531.0674963351
"['OnBasePct', 'Doubles', 'Strikeouts', 'StolenBases']",0.31494901418579674,1031749.9398335699
"['OnBasePct', 'Triples', 'HomeRuns', 'RBI']",0.42050536596139904,873359.9360213137
"['OnBasePct', 'Triples', 'HomeRuns', 'Walks']",0.3981086517456333,918490.4534028375
"['OnBasePct', 'Triples', 'HomeRuns', 'Strikeouts']",0.3731874344731726,947323.1214930255
"['OnBasePct', 'Triples', 'HomeRuns', 'StolenBases']",0.37273002748207584,955478.5057175129
"['OnBasePct', 'Triples', 'RBI', 'Walks']",0.43038792535878845,863646.1889549291
"['OnBasePct', 'Triples', 'RBI', 'Strikeouts']",0.4373341285825484,845884.1873207903
"['OnBasePct', 'Triples', 'RBI', 'StolenBases']",0.43010902391657935,862875.9528090864
"['OnBasePct', 'Triples', 'Walks', 'Strikeouts']",0.31414359855294727,1055627.6740068828
"['OnBasePct', 'Triples', 'Walks', 'StolenBases']",0.3083154503687571,1066160.4100300926
"['OnBasePct', 'Triples', 'Strikeouts', 'StolenBases']",0.2116479496289923,1206871.590727119
"['OnBasePct', 'HomeRuns', 'RBI', 'Walks']",0.4292855492392986,865082.0724975804
"['OnBasePct', 'HomeRuns', 'RBI', 'Strikeouts']",0.4431496310662751,838862.3992931971
"['OnBasePct', 'HomeRuns', 'RBI', 'StolenBases']",0.4297418274996591,861867.0807699135
"['OnBasePct', 'HomeRuns', 'Walks', 'Strikeouts']",0.42226172163233266,885728.1879827715
"['OnBasePct', 'HomeRuns', 'Walks', 'StolenBases']",0.39749000782691235,924805.997194618
"['OnBasePct', 'HomeRuns', 'Strikeouts', 'StolenBases']",0.39425221320894277,923583.3301119963
"['OnBasePct', 'RBI', 'Walks', 'Strikeouts']",0.470619633742829,803045.0119770307
"['OnBasePct', 'RBI', 'Walks', 'StolenBases']",0.43646704899751576,855412.6557888268
"['OnBasePct', 'RBI', 'Strikeouts', 'StolenBases']",0.46177467457971677,809385.441963183
"['OnBasePct', 'Walks', 'Strikeouts', 'StolenBases']",0.31251199871654434,1060041.8879883685
"['Runs', 'Hits', 'Doubles', 'Triples']",0.40174484505568425,913494.5777165476
"['Runs', 'Hits', 'Doubles', 'HomeRuns']",0.42443919180693845,874130.0559445837
"['Runs', 'Hits', 'Doubles', 'RBI']",0.42490382633236895,873592.7834548249
"['Runs', 'Hits', 'Doubles', 'Walks']",0.3840362627402623,939446.9675971412
"['Runs', 'Hits', 'Doubles', 'Strikeouts']",0.38035133504700636,943425.5175503672
"['Runs', 'Hits', 'Doubles', 'StolenBases']",0.381420832844079,944900.3559770584
"['Runs', 'Hits', 'Triples', 'HomeRuns']",0.44002058151600226,854039.6871305428
"['Runs', 'Hits', 'Triples', 'RBI']",0.43472254694475654,861818.2241484877
"['Runs', 'Hits', 'Triples', 'Walks']",0.4039560871130229,914148.2898223039
"['Runs', 'Hits', 'Triples', 'Strikeouts']",0.41339944349432056,896692.2853927163
"['Runs', 'Hits', 'Triples', 'StolenBases']",0.40653591422286156,909762.4469380837
"['Runs', 'Hits', 'HomeRuns', 'RBI']",0.4237700211809736,877050.2047440236
"['Runs', 'Hits', 'HomeRuns', 'Walks']",0.43251035837548973,865925.8149936274
"['Runs', 'Hits', 'HomeRuns', 'Strikeouts']",0.47539071280695244,796365.579808672
"['Runs', 'Hits', 'HomeRuns', 'StolenBases']",0.43252477258654665,864770.6107507565
"['Runs', 'Hits', 'RBI', 'Walks']",0.43435177592138247,861778.2088483289
"['Runs', 'Hits', 'RBI', 'Strikeouts']",0.46874440836193554,807501.3867624782
"['Runs', 'Hits', 'RBI', 'StolenBases']",0.4366477838927353,856737.8764395801
"['Runs', 'Hits', 'Walks', 'Strikeouts']",0.3989941948454375,918943.8820546198
"['Runs', 'Hits', 'Walks', 'StolenBases']",0.39699149646799414,923620.8288572863
"['Runs', 'Hits', 'Strikeouts', 'StolenBases']",0.39761829528133713,921621.14369095
"['Runs', 'Doubles', 'Triples', 'HomeRuns']",0.4244791715134232,877936.0170045141
"['Runs', 'Doubles', 'Triples', 'RBI']",0.42826207852073706,870810.3145913776
"['Runs', 'Doubles', 'Triples', 'Walks']",0.3938551434799574,928936.3549699129
"['Runs', 'Doubles', 'Triples', 'Strikeouts']",0.4062559142399671,907431.8091009898
"['Runs', 'Doubles', 'Triples', 'StolenBases']",0.3970634394672072,924174.2889980084
"['Runs', 'Doubles', 'HomeRuns', 'RBI']",0.4245686563920209,874395.5628740508
"['Runs', 'Doubles', 'HomeRuns', 'Walks']",0.4178356971313176,888419.2456041429
"['Runs', 'Doubles', 'HomeRuns', 'Strikeouts']",0.46015766815707765,821817.7017645424
"['Runs', 'Doubles', 'HomeRuns', 'StolenBases']",0.4177325248209066,887899.735952128
"['Runs', 'Doubles', 'RBI', 'Walks']",0.42624396941768766,872753.7421244436
"['Runs', 'Doubles', 'RBI', 'Strikeouts']",0.46091723115929584,819163.7773458498
"['Runs', 'Doubles', 'RBI', 'StolenBases']",0.42557820353169457,872629.1115607457
"['Runs', 'Doubles', 'Walks', 'Strikeouts']",0.3932223475471794,926180.6274306675
"['Runs', 'Doubles', 'Walks', 'StolenBases']",0.3876327131327674,936833.1731994862
"['Runs', 'Doubles', 'Strikeouts', 'StolenBases']",0.3893968652651657,933450.951762468
"['Runs', 'Triples', 'HomeRuns', 'RBI']",0.44320355732278516,846298.3381761868
"['Runs', 'Triples', 'HomeRuns', 'Walks']",0.43022044901275025,875801.1090731246
"['Runs', 'Triples', 'HomeRuns', 'Strikeouts']",0.47589607971746445,800955.2008995138
"['Runs', 'Triples', 'HomeRuns', 'StolenBases']",0.44130805351106195,856036.9946941102
"['Runs', 'Triples', 'RBI', 'Walks']",0.43243584465324725,866152.8503814682
"['Runs', 'Triples', 'RBI', 'Strikeouts']",0.4720139164839033,800935.2032036565
"['Runs', 'Triples', 'RBI', 'StolenBases']",0.4455787028829663,843377.6463629908
"['Runs', 'Triples', 'Walks', 'Strikeouts']",0.41268413534284043,904992.8194188013
"['Runs', 'Triples', 'Walks', 'StolenBases']",0.40984765170750703,909501.8016557379
"['Runs', 'Triples', 'Strikeouts', 'StolenBases']",0.42511279582646316,883245.5244465284
"['Runs', 'HomeRuns', 'RBI', 'Walks']",0.4328249841084647,862979.1501805652
"['Runs', 'HomeRuns', 'RBI', 'Strikeouts']",0.4836554905993003,782816.7366938605
"['Runs', 'HomeRuns', 'RBI', 'StolenBases']",0.44049246001062486,848373.1153769335
"['Runs', 'HomeRuns', 'Walks', 'Strikeouts']",0.4747887090298285,805378.8712500362
"['Runs', 'HomeRuns', 'Walks', 'StolenBases']",0.43412704020884013,867532.9495858516
"['Runs', 'HomeRuns', 'Strikeouts', 'StolenBases']",0.477032380007625,798909.2395313968
"['Runs', 'RBI', 'Walks', 'Strikeouts']",0.4766572474557906,794877.5211938597
"['Runs', 'RBI', 'Walks', 'StolenBases']",0.4416617962032624,848604.1992990992
"['Runs', 'RBI', 'Strikeouts', 'StolenBases']",0.4765111205164093,790808.8625535503
"['Runs', 'Walks', 'Strikeouts', 'StolenBases']",0.4157772474814509,897851.7236465507
"['Hits', 'Doubles', 'Triples', 'HomeRuns']",0.42002798634050453,876806.1466408705
"['Hits', 'Doubles', 'Triples', 'RBI']",0.4058859299189785,896672.9579727113
"['Hits', 'Doubles', 'Triples', 'Walks']",0.3817744629397614,939910.3287361165
"['Hits', 'Doubles', 'Triples', 'Strikeouts']",0.3601092548844768,963357.0558959941
"['Hits', 'Doubles', 'Triples', 'StolenBases']",0.3631983507987894,960151.1321426334
"['Hits', 'Doubles', 'HomeRuns', 'RBI']",0.40411368285551436,899356.7121955666
"['Hits', 'Doubles', 'HomeRuns', 'Walks']",0.4208082586125489,880089.191237137
"['Hits', 'Doubles', 'HomeRuns', 'Strikeouts']",0.4535512188462036,823534.553487457
"['Hits', 'Doubles', 'HomeRuns', 'StolenBases']",0.42363560283156954,871325.6637168874
"['Hits', 'Doubles', 'RBI', 'Walks']",0.41750541391358825,883421.9512367547
"['Hits', 'Doubles', 'RBI', 'Strikeouts']",0.43234603328582305,854185.474595047
"['Hits', 'Doubles', 'RBI', 'StolenBases']",0.4224905438122334,870545.5802118623
"['Hits', 'Doubles', 'Walks', 'Strikeouts']",0.38258694733872034,936665.4013219576
"['Hits', 'Doubles', 'Walks', 'StolenBases']",0.37748826911325095,945659.7262315603
"['Hits', 'Doubles', 'Strikeouts', 'StolenBases']",0.35129636903539013,974708.4146414021
"['Hits', 'Triples', 'HomeRuns', 'RBI']",0.41687007400833165,881391.5590580704
"['Hits', 'Triples', 'HomeRuns', 'Walks']",0.432099883254495,865813.6813242988
"['Hits', 'Triples', 'HomeRuns', 'Strikeouts']",0.46493805401192495,806790.036166746
"['Hits', 'Triples', 'HomeRuns', 'StolenBases']",0.43688597311367194,854964.2596727703
"['Hits', 'Triples', 'RBI', 'Walks']",0.42308561573268566,877354.578237957
"['Hits', 'Triples', 'RBI', 'Strikeouts']",0.4378277243895051,845972.496845079
"['Hits', 'Triples', 'RBI', 'StolenBases']",0.4330398033689923,858265.990732027
"['Hits', 'Triples', 'Walks', 'Strikeouts']",0.3949767664926189,921697.2858755931
"['Hits', 'Triples', 'Walks', 'StolenBases']",0.38753544298882403,934928.5303975927
"['Hits', 'Triples', 'Strikeouts', 'StolenBases']",0.3720935498911165,948804.3500204708
"['Hits', 'HomeRuns', 'RBI', 'Walks']",0.41825317593965217,884274.9648322875
"['Hits', 'HomeRuns', 'RBI', 'Strikeouts']",0.45593853730979694,819725.6319670051
"['Hits', 'HomeRuns', 'RBI', 'StolenBases']",0.4278382057544599,864794.780778379
"['Hits', 'HomeRuns', 'Walks', 'Strikeouts']",0.47905796745589635,792243.0160676357
"['Hits', 'HomeRuns', 'Walks', 'StolenBases']",0.4323394188738526,865549.6269785389
"['Hits', 'HomeRuns', 'Strikeouts', 'StolenBases']",0.4767173672966667,789932.4726809775
"['Hits', 'RBI', 'Walks', 'Strikeouts']",0.4627601618618142,815470.9127226996
"['Hits', 'RBI', 'Walks', 'StolenBases']",0.4352794744521655,857836.2883062443
"['Hits', 'RBI', 'Strikeouts', 'StolenBases']",0.46392722168901346,805859.3164984802
"['Hits', 'Walks', 'Strikeouts', 'StolenBases']",0.3916467943033444,925995.2139509434
"['Doubles', 'Triples', 'HomeRuns', 'RBI']",0.4109502936541173,888524.5088850433
"['Doubles', 'Triples', 'HomeRuns', 'Walks']",0.40320174077145393,907880.6712541444
"['Doubles', 'Triples', 'HomeRuns', 'Strikeouts']",0.40784292953333673,889513.9484591823
"['Doubles', 'Triples', 'HomeRuns', 'StolenBases']",0.3977910443423275,911759.9187304049
"['Doubles', 'Triples', 'RBI', 'Walks']",0.41923494563442815,882029.3094053101
"['Doubles', 'Triples', 'RBI', 'Strikeouts']",0.4301617857431978,857487.6621390234
"['Doubles', 'Triples', 'RBI', 'StolenBases']",0.4237515114251044,872119.5451945188
"['Doubles', 'Triples', 'Walks', 'Strikeouts']",0.3617860137169739,970841.9425167075
"['Doubles', 'Triples', 'Walks', 'StolenBases']",0.35543649507245617,982568.7900335016
"['Doubles', 'Triples', 'Strikeouts', 'StolenBases']",0.3042700844515506,1047755.3208484876
"['Doubles', 'HomeRuns', 'RBI', 'Walks']",0.418110065240589,883710.5295909122
"['Doubles', 'HomeRuns', 'RBI', 'Strikeouts']",0.43498513951781187,851447.8144406248
"['Doubles', 'HomeRuns', 'RBI', 'StolenBases']",0.4219333610434715,873925.0337360527
"['Doubles', 'HomeRuns', 'Walks', 'Strikeouts']",0.4399304751805513,852770.7944332154
"['Doubles', 'HomeRuns', 'Walks', 'StolenBases']",0.4075587857935246,903294.6150456585
"['Doubles', 'HomeRuns', 'Strikeouts', 'StolenBases']",0.43316417502667515,855348.3212534792
"['Doubles', 'RBI', 'Walks', 'Strikeouts']",0.45388986729511077,829878.373644261
"['Doubles', 'RBI', 'Walks', 'StolenBases']",0.4271198097340686,870157.3218626569
"['Doubles', 'RBI', 'Strikeouts', 'StolenBases']",0.45532170259853383,819536.2677897678
"['Doubles', 'Walks', 'Strikeouts', 'StolenBases']",0.3642458599029553,966868.3393909257
"['Triples', 'HomeRuns', 'RBI', 'Walks']",0.42951202825506396,864853.4293076552
"['Triples', 'HomeRuns', 'RBI', 'Strikeouts']",0.44563969847048934,833291.4621159729
"['Triples', 'HomeRuns', 'RBI', 'StolenBases']",0.42753162670342915,866754.4461491152
"['Triples', 'HomeRuns', 'Walks', 'Strikeouts']",0.4372206261104384,858974.5127842976
"['Triples', 'HomeRuns', 'Walks', 'StolenBases']",0.39062599357633887,934686.65203144
"['Triples', 'HomeRuns', 'Strikeouts', 'StolenBases']",0.3860154223718706,931783.7487687806
"['Triples', 'RBI', 'Walks', 'Strikeouts']",0.4652545187322823,810885.3982126744
"['Triples', 'RBI', 'Walks', 'StolenBases']",0.4306102651421333,866949.3545691731
"['Triples', 'RBI', 'Strikeouts', 'StolenBases']",0.45639175858746056,820053.3087291542
"['Triples', 'Walks', 'Strikeouts', 'StolenBases']",0.30581775672069833,1070703.5235462147
"['HomeRuns', 'RBI', 'Walks', 'Strikeouts']",0.4726250757641298,801594.3445168632
"['HomeRuns', 'RBI', 'Walks', 'StolenBases']",0.43033586764885967,865820.0699437533
"['HomeRuns', 'RBI', 'Strikeouts', 'StolenBases']",0.4686049216452449,801947.0517717907
"['HomeRuns', 'Walks', 'Strikeouts', 'StolenBases']",0.43733515112915927,865063.5268434106
"['RBI', 'Walks', 'Strikeouts', 'StolenBases']",0.47645332205345203,794023.4491813397
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'Doubles']",0.37989705832097276,944174.3775468118
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'Triples']",0.40907734436483045,904269.0481865922
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'HomeRuns']",0.4344952795812458,860595.0127635263
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'RBI']",0.43520387671201854,858897.9125273252
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'Walks']",0.3937840103398696,927112.5896699451
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'Strikeouts']",0.3949926367994897,923191.1091033679
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'StolenBases']",0.39552804218896054,924547.4484109072
"['BattingAvg', 'OnBasePct', 'Runs', 'Doubles', 'Triples']",0.3970839481426881,922255.3197640909
"['BattingAvg', 'OnBasePct', 'Runs', 'Doubles', 'HomeRuns']",0.41882346628967965,884573.914536423
